ID_linkage.event_ID,ID_linkage.imp_sub_ID,ID_linkage.haz_sub_ID,ID_linkage.imp_ext_IDs,source.imp_src_db,source.imp_src_URL,source.imp_src_org,impact_detail.exp_spec,impact_detail.imp_value,impact_detail.imp_type,impact_detail.imp_units,impact_detail.imp_est_type,impact_detail.imp_unitdate,temporal.imp_sdate,temporal.imp_fdate,temporal.imp_credate,spatial.ID_linkage,spatial.spatial_info,spatial.source,temporal.imp_moddate
monty_0de0f749-82bf-491c-9e8d-ef0c0a21c3bc,imp_491cccf6-59b4-42dc-8009-a2b252d317e4,[],"[{'ext_ID': 'MDRKM012', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,210958.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-04-23,2024-04-23,2026-04-30,2024-04-24,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'COM', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_04a9058b-b73f-44f3-be28-cfd6d257d0ad,imp_9e42a4cd-486e-4ea4-8837-9699eeffedd9,[],"[{'ext_ID': 'MDRYE014', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,21175.0,imptyptarg,unitscountnum,esttype_prim,2024-05-03,2024-05-03,2024-11-30,2024-05-06,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'YEM', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_04a9058b-b73f-44f3-be28-cfd6d257d0ad,imp_e325242f-15c3-4cf7-a46b-d727b05ed888,[],"[{'ext_ID': 'MDRYE014', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,449100.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-05-03,2024-05-03,2024-11-30,2024-05-06,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'YEM', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_f6f10322-e826-4b62-9b46-43334a58340a,imp_b3a9db50-5646-4102-918a-dbae048de2c3,[],"[{'ext_ID': 'MDRAF015', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,28000.0,imptyptarg,unitscountnum,esttype_prim,2024-05-04,2024-05-04,2025-05-31,2024-05-06,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'AFG', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_f6f10322-e826-4b62-9b46-43334a58340a,imp_ac3ca375-75d7-40a4-bb57-b0e868bc8edf,[],"[{'ext_ID': 'MDRAF015', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,354285.22,imptypcost,unitISO4217C-CHF,esttype_prim,2024-05-04,2024-05-04,2025-05-31,2024-05-06,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'AFG', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_cb3b2d20-3bca-46ee-bab3-9a2d2cc5c02d,imp_792ab9c4-3b45-447b-a8d2-2e595ef2a75c,[],"[{'ext_ID': 'MDRHN022', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,33000.0,imptyptarg,unitscountnum,esttype_prim,2024-05-07,2024-05-07,2024-11-30,2024-05-07,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'HND', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_cb3b2d20-3bca-46ee-bab3-9a2d2cc5c02d,imp_e5e05dcf-e38b-445b-be1f-811268943b84,[],"[{'ext_ID': 'MDRHN022', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,336394.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-05-07,2024-05-07,2024-11-30,2024-05-07,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'HND', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_b36011d0-0ffc-49b7-8620-957ceebe9b6d,imp_eb8598c8-6886-4469-9e18-8dd8fc8643cc,[],"[{'ext_ID': 'MDRBR011', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,25000.0,imptyptarg,unitscountnum,esttype_prim,2024-05-11,2024-05-11,2025-05-31,2024-05-12,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'BRA', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_b36011d0-0ffc-49b7-8620-957ceebe9b6d,imp_3a72c4f8-e8d0-459d-a1ed-bd0d49f0ddad,[],"[{'ext_ID': 'MDRBR011', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,1167556.93,imptypcost,unitISO4217C-CHF,esttype_prim,2024-05-11,2024-05-11,2025-05-31,2024-05-12,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'BRA', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_3e31da6e-f4a5-4ad4-af17-109b55fb413d,imp_8b358af2-c727-4aa7-a2db-9d9e7e13a60f,[],"[{'ext_ID': 'MDRLS008', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,12500.0,imptyptarg,unitscountnum,esttype_prim,2024-05-15,2024-05-15,2025-02-28,2024-05-15,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'LSO', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_3e31da6e-f4a5-4ad4-af17-109b55fb413d,imp_b5b07633-0f12-4925-ad53-5f37019d3945,[],"[{'ext_ID': 'MDRLS008', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,711203.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-05-15,2024-05-15,2025-02-28,2024-05-15,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'LSO', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_0f68b646-f613-4af4-9190-df985768b475,imp_358e0155-3a41-4401-ab0f-d9d830d22961,[],"[{'ext_ID': 'MDRMZ024', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,55000.0,imptyptarg,unitscountnum,esttype_prim,2024-05-18,2024-05-18,2025-06-30,2024-05-22,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'MOZ', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_0f68b646-f613-4af4-9190-df985768b475,imp_fdf1faae-bb6f-482d-bd3b-ee02a9d74e9e,[],"[{'ext_ID': 'MDRMZ024', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,168825.74,imptypcost,unitISO4217C-CHF,esttype_prim,2024-05-18,2024-05-18,2025-06-30,2024-05-22,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'MOZ', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_70f3dd54-fff2-45dc-b985-bd10e0867d70,imp_13779a84-b1cb-4ef2-9833-0e21eaf65ab9,[],"[{'ext_ID': 'MDRGT023', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,14000.0,imptyptarg,unitscountnum,esttype_prim,2024-05-23,2024-05-23,2029-05-30,2024-05-24,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'GTM', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_70f3dd54-fff2-45dc-b985-bd10e0867d70,imp_0a103ce4-ccb7-4a16-b4e2-a6ab06c2e72a,[],"[{'ext_ID': 'MDRGT023', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,546439.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-05-23,2024-05-23,2029-05-30,2024-05-24,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'GTM', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_20729c87-5a48-4d79-b1bb-fec6b3209a2b,imp_285d4e34-8aea-410b-9fdb-927abd3779d2,[],"[{'ext_ID': 'MDRBD035', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,650000.0,imptyptarg,unitscountnum,esttype_prim,2024-05-29,2024-05-29,2025-05-31,2024-06-03,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'BGD', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_20729c87-5a48-4d79-b1bb-fec6b3209a2b,imp_f47508d3-92d1-4496-8c6f-9739cd258159,[],"[{'ext_ID': 'MDRBD035', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,559469.88,imptypcost,unitISO4217C-CHF,esttype_prim,2024-05-29,2024-05-29,2025-05-31,2024-06-03,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'BGD', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_a6ad4d40-c0fc-4d90-ba71-70efc6816b20,imp_0eb95c33-6c4c-459e-9d45-bceebee34a88,[],"[{'ext_ID': 'MDRGT024', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,14000.0,imptyptarg,unitscountnum,esttype_prim,2024-05-29,2024-05-29,2029-05-30,2024-06-03,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'GTM', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_a6ad4d40-c0fc-4d90-ba71-70efc6816b20,imp_0438a595-cb28-4cf1-b0f4-0215ea5ac512,[],"[{'ext_ID': 'MDRGT024', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,547206.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-05-29,2024-05-29,2029-05-30,2024-06-03,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'GTM', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_9b0b8499-eb9d-4c40-968a-e43af20fa815,imp_c2c0f32c-815f-416f-811f-94ec41f89a41,[],"[{'ext_ID': 'MDRPG012', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,2000.0,imptyptarg,unitscountnum,esttype_prim,2024-06-01,2024-06-01,2024-12-31,2024-06-03,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'PNG', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_9b0b8499-eb9d-4c40-968a-e43af20fa815,imp_44966ed1-ebec-4ea2-86c7-352e577212a6,[],"[{'ext_ID': 'MDRPG012', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,200726.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-06-01,2024-06-01,2024-12-31,2024-06-03,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'PNG', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_f727be91-5717-4143-ac57-658e8d0cafe4,imp_12be1cc5-a239-4ade-b57f-e583d7beb584,[],"[{'ext_ID': 'MDRBW005', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,5350.0,imptyptarg,unitscountnum,esttype_prim,2024-06-10,2024-06-10,2024-12-31,2024-06-11,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'BWA', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_f727be91-5717-4143-ac57-658e8d0cafe4,imp_2f7beba7-49ea-450c-a995-9d8146b19132,[],"[{'ext_ID': 'MDRBW005', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,499471.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-06-10,2024-06-10,2024-12-31,2024-06-11,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'BWA', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_0a3094dc-5d1a-4869-a862-26ec3fb4a4ac,imp_3602982f-4ce4-4012-9571-c6a4ce30aa2b,[],"[{'ext_ID': 'MDRNP017', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,10500.0,imptyptarg,unitscountnum,esttype_prim,2024-06-10,2024-06-10,2026-06-30,2024-06-11,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'NPL', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_0a3094dc-5d1a-4869-a862-26ec3fb4a4ac,imp_51fb2c3f-708e-41ee-a8c6-6850143f3053,[],"[{'ext_ID': 'MDRNP017', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,199964.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-06-10,2024-06-10,2026-06-30,2024-06-11,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'NPL', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
