ID_linkage.event_ID,ID_linkage.imp_sub_ID,ID_linkage.haz_sub_ID,ID_linkage.imp_ext_IDs,source.imp_src_db,source.imp_src_URL,source.imp_src_org,impact_detail.exp_spec,impact_detail.imp_value,impact_detail.imp_type,impact_detail.imp_units,impact_detail.imp_est_type,impact_detail.imp_unitdate,temporal.imp_sdate,temporal.imp_fdate,temporal.imp_credate,spatial.ID_linkage,spatial.spatial_info,spatial.source,temporal.imp_moddate
monty_a5b04036-dc9f-4c8c-84bd-dcb8714cb310,imp_f7aa650b-6b8a-4fcf-baad-c1a5697daafe,[],"[{'ext_ID': 'MDRAM013', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,5600.0,imptyptarg,unitscountnum,esttype_prim,2024-06-10,2024-06-10,2024-11-30,2024-06-12,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'ARM', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_a5b04036-dc9f-4c8c-84bd-dcb8714cb310,imp_5e7989db-c15b-4a63-a728-a44fdee053a9,[],"[{'ext_ID': 'MDRAM013', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,499759.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-06-10,2024-06-10,2024-11-30,2024-06-12,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'ARM', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_370bf096-8ef2-4403-aa60-6e394e8d2ec5,imp_19c4ac15-8c69-49ad-8dad-0d620afb56b6,[],"[{'ext_ID': 'MDRBD036', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,100000.0,imptyptarg,unitscountnum,esttype_prim,2024-06-29,2024-06-29,2024-12-31,2024-06-29,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'BGD', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_370bf096-8ef2-4403-aa60-6e394e8d2ec5,imp_f0b1276d-a77a-4ce5-b15f-aca63ca729c6,[],"[{'ext_ID': 'MDRBD036', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,998547.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-06-29,2024-06-29,2024-12-31,2024-06-29,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'BGD', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_806a4a2c-5d81-471e-9a52-08c22a855390,imp_bb27d5fa-7189-4e52-a123-999bea410d74,[],"[{'ext_ID': 'MDRSV016', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,3570.0,imptyptarg,unitscountnum,esttype_prim,2024-06-30,2024-06-30,2024-12-31,2024-07-01,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'SLV', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_806a4a2c-5d81-471e-9a52-08c22a855390,imp_7aecd006-c68b-4f76-9616-3175fda4af39,[],"[{'ext_ID': 'MDRSV016', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,344019.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-06-30,2024-06-30,2024-12-31,2024-07-01,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'SLV', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_1ae0bd9b-2940-408c-9bf4-2dab68d7f728,imp_d0e510b6-6458-413a-b16c-7f16587ac78b,[],"[{'ext_ID': 'MDRBI021', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,9000.0,imptyptarg,unitscountnum,esttype_prim,2024-07-03,2024-07-03,2026-07-31,2024-07-05,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'BDI', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_1ae0bd9b-2940-408c-9bf4-2dab68d7f728,imp_3ad895fd-7a49-4f17-a449-1fab829a3735,[],"[{'ext_ID': 'MDRBI021', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,175382.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-07-03,2024-07-03,2026-07-31,2024-07-05,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'BDI', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_e9d22eff-9806-4f49-9530-a70093483a36,imp_8b2789ad-34a0-4b8e-b65c-9b2c7be9b1b7,[],"[{'ext_ID': 'MDRS2001', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,25000.0,imptyptarg,unitscountnum,esttype_prim,2024-07-04,2024-07-04,2025-07-31,2024-07-05,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'PAN', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_4bbcfb96-68eb-4e5c-86eb-2e770ad7d2ba,imp_e94bccf9-d5c0-4ad4-9839-615f5458470c,[],"[{'ext_ID': 'MDRBJ019', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,10215.0,imptyptarg,unitscountnum,esttype_prim,2024-07-12,2024-07-12,2024-11-30,2024-07-16,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'BEN', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_4bbcfb96-68eb-4e5c-86eb-2e770ad7d2ba,imp_950d02ba-e11e-4648-8744-1d8e1131c02e,[],"[{'ext_ID': 'MDRBJ019', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,254682.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-07-12,2024-07-12,2024-11-30,2024-07-16,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'BEN', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_c6103433-604c-40cd-ae03-318f99be0e2e,imp_d06f9df5-d0b7-4c23-821d-981ec7b060dc,[],"[{'ext_ID': 'MDRLR008', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,13100.0,imptyptarg,unitscountnum,esttype_prim,2024-07-12,2024-07-12,2024-11-30,2024-07-16,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'LBR', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_c6103433-604c-40cd-ae03-318f99be0e2e,imp_868b13c4-50e4-4306-8dca-77d7edc8cd41,[],"[{'ext_ID': 'MDRLR008', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,484052.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-07-12,2024-07-12,2024-11-30,2024-07-16,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'LBR', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_93b79b55-44ad-4f0c-b511-38301650e44d,imp_91fe5ad2-947b-40bc-964e-35641965b06a,[],"[{'ext_ID': 'MDRVE009', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,5000.0,imptyptarg,unitscountnum,esttype_prim,2024-07-16,2024-07-16,2024-12-31,2024-07-17,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'VEN', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_93b79b55-44ad-4f0c-b511-38301650e44d,imp_efd16f7e-2182-4c3e-aae0-d3eeb1e30f33,[],"[{'ext_ID': 'MDRVE009', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,270049.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-07-16,2024-07-16,2024-12-31,2024-07-17,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'VEN', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_054a82a9-adcf-46d4-a111-fbe763e1a7cb,imp_ed251e6d-91cf-4227-8284-c9412124d60e,[],"[{'ext_ID': 'MDRYE015', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,15785.0,imptyptarg,unitscountnum,esttype_prim,2024-07-23,2024-07-23,2026-07-31,2024-07-24,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'YEM', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_054a82a9-adcf-46d4-a111-fbe763e1a7cb,imp_eb7bbacd-8bf9-4eb5-bf85-1afb9cf2c71a,[],"[{'ext_ID': 'MDRYE015', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,220000.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-07-23,2024-07-23,2026-07-31,2024-07-24,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'YEM', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_a6d190b8-c855-4473-8f80-9c1f4021b3dd,imp_ee5b3061-6d43-4bbb-8aad-717a32d0cb3e,[],"[{'ext_ID': 'MDRPH054', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,33000.0,imptyptarg,unitscountnum,esttype_prim,2024-08-03,2024-08-03,2025-02-28,2024-08-04,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'PHL', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_a6d190b8-c855-4473-8f80-9c1f4021b3dd,imp_5c75140e-a135-4379-b7bb-ed6765d3e321,[],"[{'ext_ID': 'MDRPH054', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,739170.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-08-03,2024-08-03,2025-02-28,2024-08-04,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'PHL', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_8b1f91c2-ff8a-453e-a471-2c8ab8d04ff0,imp_12b38c87-5ec5-47d3-83f7-3b19005869bf,[],"[{'ext_ID': 'MDRML019', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,7000.0,imptyptarg,unitscountnum,esttype_prim,2024-08-04,2024-08-04,2024-11-30,2024-08-05,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'MLI', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_8b1f91c2-ff8a-453e-a471-2c8ab8d04ff0,imp_4160d233-3949-4197-a698-e5df94920051,[],"[{'ext_ID': 'MDRML019', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,167887.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-08-04,2024-08-04,2024-11-30,2024-08-05,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'MLI', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_14a8353d-59e9-492c-9dfe-dcaccfacbcb8,imp_cf735a9c-c655-4c02-bfce-6ceb4ba251da,[],"[{'ext_ID': 'MDRMM020', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,15000.0,imptyptarg,unitscountnum,esttype_prim,2024-08-09,2024-08-09,2025-05-31,2024-08-10,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'MMR', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_14a8353d-59e9-492c-9dfe-dcaccfacbcb8,imp_42327130-bc4a-4779-a6f4-5f260a4f466e,[],"[{'ext_ID': 'MDRMM020', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,825215.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-08-09,2024-08-09,2025-05-31,2024-08-10,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'MMR', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_f7d4e440-f3ed-4e4d-baf9-295b132681db,imp_1638ac4c-91e2-4924-b5ed-5ca177d9a571,[],"[{'ext_ID': 'MDRGN017', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,13300.0,imptyptarg,unitscountnum,esttype_prim,2024-08-13,2024-08-13,2024-12-31,2024-08-14,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'GIN', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
monty_f7d4e440-f3ed-4e4d-baf9-295b132681db,imp_aeb4797d-72d1-41a6-96cb-e2c0d7acd590,[],"[{'ext_ID': 'MDRGN017', 'ext_ID_db': 'GO-App', 'ext_ID_org': 'IFRC'}]",GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,467835.0,imptypcost,unitISO4217C-CHF,esttype_prim,2024-08-13,2024-08-13,2024-12-31,2024-08-14,"[{'imp_spat_ID': 'GO-ADM0-World-shp', 'imp_spat_fileloc': 'https://go-user-library.ifrc.org/maps'}]","[{'imp_ISO3s': 'GIN', 'imp_spat_covcode': 'spat_polygon', 'imp_spat_res': 0, 'imp_spat_resunits': 'adminlevel', 'imp_spat_crs': 'EPSG:4326'}]","[{'imp_spat_srcdb': 'GO-Maps', 'imp_spat_URL': 'https://go-user-library.ifrc.org/maps', 'imp_spat_srcorg': 'IFRC'}]",2024-08-14
